number,created_at,merged_at,closed_at,files,additions,deletions,body_text,participants,comments
3230,2021-04-26T23:50:00Z,2021-04-27T21:52:15Z,2021-04-27T21:52:15Z,2,29,30,"This PR fixes a flaky implementation of the focusTerminal method on the CodeServer model.
This was caught after merging into #3169 main and the e2e tests failed here 😅
Changes:

refactor reloadUntilEditorIsVisible method. It wasn't waiting for code-server to fully load before reloading. before ""Editor became visible after 11 reloads -> ""Editor became visible after 1 reload""
refactor focusTerminal method.

Before
The should show the Integrated Terminal only passed intermittently in Firefox:
  ✓ CodeServer should show the Integrated Terminal (20s)
  x 3) CodeServer should show the Integrated Terminal (47s)
  x 1) CodeServer should show the Integrated Terminal (47s)
  x 2) CodeServer should show the Integrated Terminal (47s)
  x 4) CodeServer should show the Integrated Terminal (48s)

  1 passed (52s)
  4 failed
    codeServer.test.ts:41:8 › [firefox] CodeServer should show the Integrated Terminal =============
    codeServer.test.ts:41:8 › [firefox] CodeServer should show the Integrated Terminal =============
    codeServer.test.ts:41:8 › [firefox] CodeServer should show the Integrated Terminal =============
    codeServer.test.ts:41:8 › [firefox] CodeServer should show the Integrated Terminal =============

  1) codeServer.test.ts:41:8 › [firefox] CodeServer should show the Integrated Terminal ============

  
    
    

    e4bebc41-637c-4949-9b13-ddf10f64a6cc.mp4
    
  

  

  


What's happening: it's waiting for the selector div.terminal.xterm.focus to be visible, which doesn't happen for some reason and the test times-out.

After",2,1
3231,2021-04-27T03:01:33Z,,2021-04-30T16:23:03Z,1,3,3,Fixes yarn being shipped in our releases removing about ~5mb from the decompressed tar.,4,4
3232,2021-04-27T11:02:55Z,2021-04-27T16:05:16Z,2021-04-27T16:05:16Z,1,3,8,"Bumps @types/ws from 7.4.1 to 7.4.2.

Commits

See full diff in compare view




Dependabot will resolve any conflicts with this PR as long as you don't alter it yourself. You can also trigger a rebase manually by commenting @dependabot rebase.


Dependabot commands and options

You can trigger Dependabot actions by commenting on this PR:

@dependabot rebase will rebase this PR
@dependabot recreate will recreate this PR, overwriting any edits that have been made to it
@dependabot merge will merge this PR after your CI passes on it
@dependabot squash and merge will squash and merge this PR after your CI passes on it
@dependabot cancel merge will cancel a previously requested merge and block automerging
@dependabot reopen will reopen this PR if it is closed
@dependabot close will close this PR and stop Dependabot recreating it. You can achieve the same result by closing it manually",1,1
3233,2021-04-27T11:03:04Z,2021-04-27T16:02:56Z,2021-04-27T16:02:56Z,2,5,10,"Bumps stylelint-config-recommended from 4.0.0 to 5.0.0.

Release notes
Sourced from stylelint-config-recommended's releases.

5.0.0

Removed: stylelint less than 13.13.0 from peer dependencies.
Added: no-invalid-position-at-import-rule rule.
Added: no-irregular-whitespace rule.
Fixed: selector-type-no-unknown for custom elements.




Changelog
Sourced from stylelint-config-recommended's changelog.

5.0.0

Removed: stylelint less than 13.13.0 from peer dependencies.
Added: no-invalid-position-at-import-rule rule.
Added: no-irregular-whitespace rule.
Fixed: selector-type-no-unknown for custom elements.




Commits

77593b4 5.0.0
d4add7a Prepare 5.0.0 (#98)
4f50d93 Add new at-import and whitespace rules (#97)
f9f8c84 Ignore Custom Elements in selector-type-no-unknown (#95)
e46579a Fix editorconfig (#96)
27b6a7e Bump eslint from 7.21.0 to 7.23.0 (#93)
a210b3a Bump husky from 5.1.3 to 6.0.0 (#92)
See full diff in compare view




Dependabot will resolve any conflicts with this PR as long as you don't alter it yourself. You can also trigger a rebase manually by commenting @dependabot rebase.


Dependabot commands and options

You can trigger Dependabot actions by commenting on this PR:

@dependabot rebase will rebase this PR
@dependabot recreate will recreate this PR, overwriting any edits that have been made to it
@dependabot merge will merge this PR after your CI passes on it
@dependabot squash and merge will squash and merge this PR after your CI passes on it
@dependabot cancel merge will cancel a previously requested merge and block automerging
@dependabot reopen will reopen this PR if it is closed
@dependabot close will close this PR and stop Dependabot recreating it. You can achieve the same result by closing it manually",1,1
3241,2021-04-27T16:08:00Z,,2021-04-27T22:29:08Z,2,5,5,"Bumps @types/node from 12.20.10 to 15.0.1.

Commits

See full diff in compare view




Dependabot will resolve any conflicts with this PR as long as you don't alter it yourself. You can also trigger a rebase manually by commenting @dependabot rebase.


Dependabot commands and options

You can trigger Dependabot actions by commenting on this PR:

@dependabot rebase will rebase this PR
@dependabot recreate will recreate this PR, overwriting any edits that have been made to it
@dependabot merge will merge this PR after your CI passes on it
@dependabot squash and merge will squash and merge this PR after your CI passes on it
@dependabot cancel merge will cancel a previously requested merge and block automerging
@dependabot reopen will reopen this PR if it is closed
@dependabot close will close this PR and stop Dependabot recreating it. You can achieve the same result by closing it manually",2,4
3247,2021-04-28T00:41:29Z,2021-04-29T17:25:50Z,2021-04-29T17:25:50Z,1,24,4,the real credit goes to @noahsbwilliams for discovering and sharing this in #2794. I figured it should mandate a FAQ entry since it is a known issue,4,2
3251,2021-04-28T20:50:56Z,2021-04-28T22:28:24Z,2021-04-28T22:28:24Z,3,63,27,"This PR adds a new doc called termux.md and documents an issue with the backspace key on Android.
Fixes #3079",2,1
3260,2021-04-29T17:47:06Z,2021-04-29T22:45:55Z,2021-04-29T22:45:55Z,2,0,4,This PR addresses forgotten work from when we migrated from jest-playwright to playwright-test.,2,2
3263,2021-04-29T23:22:51Z,2021-04-30T22:38:32Z,2021-04-30T22:38:32Z,3,2,6,"This PR reduces the flakiness of the terminal.test.ts and testing overall by using 1 worker. It doesn't eliminate all flakiness but should reduce it.
Changes

removes quotes from echo command in terminal.test.ts
use 1 worker when running tests
update yarn.lock (forgot to do so in #3260)

Screenshots
Running the terminal.test.ts 30 times locally (10 for each major browser) and it only failed once -> in chromium.

It's failing because it's either not receiving the full echo command or hitting enter before it receives the full command.

  
    
    

    7ea99daf58ae2eb51a8c2a83742b7b9f.mp4
    
  

  

  


Checklist

 tested locally

I'm going to open up a separate PR to add an additional check for e2e tests to check the connection. #3270",2,1
3269,2021-04-30T14:55:33Z,2021-05-07T01:52:09Z,2021-05-07T01:52:09Z,1754,89893,45017,"This PR updates vscode to 1.56.0
TODOS

 test editor locally
 test terminal locally
 make notes about any significant changes in docs/CONTRIBUTING.md#notes-about-changes

Files with conflicts (fix these)

 lib/vscode/build/yarn.lock
 lib/vscode/extensions/github-authentication/src/githubServer.ts
 lib/vscode/package.json
 lib/vscode/src/vs/code/browser/workbench/workbench.ts
 lib/vscode/src/vs/platform/product/common/productService.ts
 lib/vscode/src/vs/workbench/browser/parts/titlebar/menubarControl.ts
 lib/vscode/test/smoke/package.json
 lib/vscode/yarn.lock

NOTE: To get CI to run successfully, I've updated a few vulnerable dependencies in code-server. In the future, we should split our audit task out of the remaining pre-build checks.",3,16
3271,2021-04-30T19:34:48Z,2021-04-30T21:00:47Z,2021-04-30T21:00:48Z,4,29,9,"This PR adds a new check for e2e tests to ensure we have a connection.
Changes

add isConnected method to CodeServer
add e2e test for isConnected
refactor reloadUntilEditorIsVisible to reloadUntilEditorIsReady (checks visibility and connection)

Screenshots

Checklist

 tested locally
 added a test

Fixes #3270",2,1
3276,2021-05-03T11:08:29Z,2021-05-03T12:24:33Z,2021-05-03T12:24:33Z,1,13,13,"Bumps stylelint from 13.13.0 to 13.13.1.

Release notes
Sourced from stylelint's releases.

13.13.1

Fixed: invalid JSON for max-warnings option (#5267).
Fixed: no-invalid-position-at-import-rule false positives for dollar variables (#5264).




Changelog
Sourced from stylelint's changelog.

13.13.1

Fixed: invalid JSON for max-warnings option (#5267).
Fixed: no-invalid-position-at-import-rule false positives for dollar variables (#5264).




Commits

16b4595 13.13.1
ef67472 Prepare 13.13.1
4d8ae05 Update deps
278feba Update CHANGELOG.md
571fde1 Fix invalid json for max warnings option (#5267)
2e90b96 Fix false positives for dollar variables in no-invalid-position-at-import-rul...
c52f9ae Refactor lib/__tests__/standalone-fix.test.js (#5270)
939c799 Add test against Node.js 16 (#5269)
361c070 Refactor cli.test.js (#5266)
See full diff in compare view




Dependabot will resolve any conflicts with this PR as long as you don't alter it yourself. You can also trigger a rebase manually by commenting @dependabot rebase.


Dependabot commands and options

You can trigger Dependabot actions by commenting on this PR:

@dependabot rebase will rebase this PR
@dependabot recreate will recreate this PR, overwriting any edits that have been made to it
@dependabot merge will merge this PR after your CI passes on it
@dependabot squash and merge will squash and merge this PR after your CI passes on it
@dependabot cancel merge will cancel a previously requested merge and block automerging
@dependabot reopen will reopen this PR if it is closed
@dependabot close will close this PR and stop Dependabot recreating it. You can achieve the same result by closing it manually",1,1
3277,2021-05-03T20:26:53Z,2021-05-04T20:12:59Z,2021-05-04T20:12:59Z,16,128,126,"This should fix logging out on non-localhost domains and non-root paths (and some other cases like when using --proxy-domain).
It also moves the logout to a command and registers it from our client entry so we don't need to patch VS Code. This new command redirects to the logout endpoint where we clear the cookie from the server end.
It also only shows the logout when authentication is enabled.
Fixes #2984
Fixes #2985
Should unblock #2245 (reply in thread) as well",3,5
3280,2021-05-04T11:02:51Z,2021-05-04T15:02:52Z,2021-05-04T15:02:52Z,1,19,35,"Bumps codecov from 3.8.1 to 3.8.2.

Release notes
Sourced from codecov's releases.

v3.8.2
3.8.2
Fixes

#304 Add coverage-final.json as a possible coverage file during file lookup




Changelog
Sourced from codecov's changelog.

3.8.2
Fixes


Add coverage-final.json as a possible coverage file during file lookup





Commits

19b47f2 Merge pull request #304 from codecov/coveragefinaljson
bd9a87a Add coverage-final.json and bump to 3.8.2
d91e38f Merge pull request #294 from codecov/dependabot/npm_and_yarn/y18n-4.0.1
ff9c83e Merge pull request #293 from codecov/dependabot/npm_and_yarn/husky-6.0.0
6e6c33d Bump y18n from 4.0.0 to 4.0.1
732f623 Bump husky from 5.1.3 to 6.0.0
91cecbb Merge pull request #286 from codecov/dependabot/npm_and_yarn/eslint-7.21.0
7dbcf66 Merge pull request #282 from codecov/dependabot/github_actions/actions/setup-...
bac24a3 Bump eslint from 7.19.0 to 7.21.0
29f2af9 Merge pull request #287 from codecov/dependabot/npm_and_yarn/husky-5.1.3
Additional commits viewable in compare view




Dependabot will resolve any conflicts with this PR as long as you don't alter it yourself. You can also trigger a rebase manually by commenting @dependabot rebase.


Dependabot commands and options

You can trigger Dependabot actions by commenting on this PR:

@dependabot rebase will rebase this PR
@dependabot recreate will recreate this PR, overwriting any edits that have been made to it
@dependabot merge will merge this PR after your CI passes on it
@dependabot squash and merge will squash and merge this PR after your CI passes on it
@dependabot cancel merge will cancel a previously requested merge and block automerging
@dependabot reopen will reopen this PR if it is closed
@dependabot close will close this PR and stop Dependabot recreating it. You can achieve the same result by closing it manually",2,2
