number,created_at,merged_at,closed_at,files,additions,deletions,body_text,participants,comments
962,2020-06-26T00:04:51Z,2020-06-26T01:06:54Z,2020-06-26T01:06:54Z,2,75,75,"Bumps firebase from 7.15.4 to 7.15.5.

Commits

601cd40 Publish firebase@7.15.5
5de3ec6 Add yarn script that runs tests on non-exp packages only (#3267)
acd89ee Set functions-types-exp package to private (#3262)
50494ec Expose static members of public types in ESM2017 build (#3259)
868a786 remove -exp deps from firestore (#3261)
2c8c17c Tree-Shakeable LocalSerializer (#3241)
58e1b6f Take RemoteStore offline during user change (#3193)
71f94f1 Merge branch 'release'
992e638 Tree-shakeable Bound (#3250)
23e8971 Tree-shakeable Target (#3248)
Additional commits viewable in compare view




Dependabot will resolve any conflicts with this PR as long as you don't alter it yourself. You can also trigger a rebase manually by commenting @dependabot rebase.


Dependabot commands and options

You can trigger Dependabot actions by commenting on this PR:

@dependabot rebase will rebase this PR
@dependabot recreate will recreate this PR, overwriting any edits that have been made to it
@dependabot merge will merge this PR after your CI passes on it
@dependabot squash and merge will squash and merge this PR after your CI passes on it
@dependabot cancel merge will cancel a previously requested merge and block automerging
@dependabot reopen will reopen this PR if it is closed
@dependabot close will close this PR and stop Dependabot recreating it. You can achieve the same result by closing it manually
@dependabot ignore this major version will close this PR and stop Dependabot creating any more for this major version (unless you reopen the PR or upgrade to it yourself)
@dependabot ignore this minor version will close this PR and stop Dependabot creating any more for this minor version (unless you reopen the PR or upgrade to it yourself)
@dependabot ignore this dependency will close this PR and stop Dependabot creating any more for this dependency (unless you reopen the PR or upgrade to it yourself)",2,1
963,2020-06-26T00:05:39Z,2020-06-26T01:16:45Z,2020-06-26T01:16:45Z,2,4,4,"Bumps @nuxtjs/sitemap from 2.3.2 to 2.4.0.

Changelog
Sourced from @nuxtjs/sitemap's changelog.

2.4.0 (2020-06-25)
Features

add hooks on sitemap generation (f0365d2)

Bug Fixes

generate an  for each i18n language available (b6d79c8), closes #140




Commits

cf0b6a0 chore(release): 2.4.0
fd58e85 chore: update deps
f0365d2 feat: add hooks on sitemap generation
b6d79c8 fix: generate an <url> for each i18n language available
See full diff in compare view




Dependabot will resolve any conflicts with this PR as long as you don't alter it yourself. You can also trigger a rebase manually by commenting @dependabot rebase.


Dependabot commands and options

You can trigger Dependabot actions by commenting on this PR:

@dependabot rebase will rebase this PR
@dependabot recreate will recreate this PR, overwriting any edits that have been made to it
@dependabot merge will merge this PR after your CI passes on it
@dependabot squash and merge will squash and merge this PR after your CI passes on it
@dependabot cancel merge will cancel a previously requested merge and block automerging
@dependabot reopen will reopen this PR if it is closed
@dependabot close will close this PR and stop Dependabot recreating it. You can achieve the same result by closing it manually
@dependabot ignore this major version will close this PR and stop Dependabot creating any more for this major version (unless you reopen the PR or upgrade to it yourself)
@dependabot ignore this minor version will close this PR and stop Dependabot creating any more for this minor version (unless you reopen the PR or upgrade to it yourself)
@dependabot ignore this dependency will close this PR and stop Dependabot creating any more for this dependency (unless you reopen the PR or upgrade to it yourself)",2,2
985,2020-07-08T00:02:24Z,2020-07-08T01:30:00Z,2020-07-08T01:30:00Z,2,4,4,"Bumps cypress from 4.9.0 to 4.10.0.

Release notes
Sourced from cypress's releases.

4.10.0
Released 7/7/2020
Features:

You can open a before, beforeEach, after, and afterEach hook definition in your IDE from the Test Runner's Command Log by clicking the Open in IDE button. Addresses #7793.
before, beforeEach, after, and afterEach hook definitions now display separately in the Test Runner's Command Log when defined in separate hook definitions. Addresses #7779.
You can now open a spec file directly from the Tests tab in the Test Runner by clicking the Open in IDE button. Addresses #7713

Bugfixes:

HTTP requests taking longer than the default responseTimeout will no longer be prematurely canceled by the Cypress proxy layer. Fixes #6426.
Using Cypress commands to traverse the DOM on an application with a global parent variable will no longer throw Illegal Invocation errors. Fixes #6412.
When experimentalShadowDomSupport is enabled, using .type() on an input in the Shadow DOM will not result in an error. Fixes #7741.
When experimentalShadowDomSupport is enabled, checking for visibility on a shadow dom host element will no longer hang if the host element was the foremost element and had an ancestor with fixed position. Fixes #7893.
Debug logs from the @benmalka/foxdriver module will no longer appear if any DEBUG environment variable was set. Fixed #7723.

Misc:

We made some minor UI updates to the Test Runner. Addresses #7732 and #7803.

Dependency Updates:

Upgraded recast from 0.18.8 to 0.19.1. Addressed in #7898.




Commits

d4d81dc release 4.10.0 [skip ci]
7d468d4 Split hooks and open hooks in ide from reporter (#7821)
ecb3b0a fix(deps): update dependency recast to version 0.19.1 🌟 (#7898)
8b973e8 Fix shadow dom visibility hang (#7893)
f7917a4 fix(proxy): don't use responseTimeout as timeout for all requests (#7787)
59235e4 Ensure that the window's parent is a window before checking for props of AutI...
7a5150f chore: use absolute links for GitHub PR template (#7867)
5454f4b Reporter UI tweaks (#7833)
6c3965a Fix typing into shadow dom inputs (#7847)
715d07c fix flaky test because of inline element
Additional commits viewable in compare view




Dependabot will resolve any conflicts with this PR as long as you don't alter it yourself. You can also trigger a rebase manually by commenting @dependabot rebase.


Dependabot commands and options

You can trigger Dependabot actions by commenting on this PR:

@dependabot rebase will rebase this PR
@dependabot recreate will recreate this PR, overwriting any edits that have been made to it
@dependabot merge will merge this PR after your CI passes on it
@dependabot squash and merge will squash and merge this PR after your CI passes on it
@dependabot cancel merge will cancel a previously requested merge and block automerging
@dependabot reopen will reopen this PR if it is closed
@dependabot close will close this PR and stop Dependabot recreating it. You can achieve the same result by closing it manually
@dependabot ignore this major version will close this PR and stop Dependabot creating any more for this major version (unless you reopen the PR or upgrade to it yourself)
@dependabot ignore this minor version will close this PR and stop Dependabot creating any more for this minor version (unless you reopen the PR or upgrade to it yourself)
@dependabot ignore this dependency will close this PR and stop Dependabot creating any more for this dependency (unless you reopen the PR or upgrade to it yourself)",2,1
986,2020-07-08T00:02:53Z,2020-07-08T02:51:25Z,2020-07-08T02:51:25Z,2,4,4,"Bumps sass-loader from 9.0.1 to 9.0.2.

Release notes
Sourced from sass-loader's releases.

v9.0.2
9.0.2 (2020-07-07)
Bug Fixes

resolution algorithm for node-sass (#866) (4584c90)




Changelog
Sourced from sass-loader's changelog.

9.0.2 (2020-07-07)
Bug Fixes

resolution algorithm for node-sass (#866) (4584c90)




Commits

2cdcd6f chore(release): 9.0.2
4584c90 fix: resolution algorithm for node-sass (#866)
eabf500 docs: update readme.md (#864)
See full diff in compare view




Dependabot will resolve any conflicts with this PR as long as you don't alter it yourself. You can also trigger a rebase manually by commenting @dependabot rebase.


Dependabot commands and options

You can trigger Dependabot actions by commenting on this PR:

@dependabot rebase will rebase this PR
@dependabot recreate will recreate this PR, overwriting any edits that have been made to it
@dependabot merge will merge this PR after your CI passes on it
@dependabot squash and merge will squash and merge this PR after your CI passes on it
@dependabot cancel merge will cancel a previously requested merge and block automerging
@dependabot reopen will reopen this PR if it is closed
@dependabot close will close this PR and stop Dependabot recreating it. You can achieve the same result by closing it manually
@dependabot ignore this major version will close this PR and stop Dependabot creating any more for this major version (unless you reopen the PR or upgrade to it yourself)
@dependabot ignore this minor version will close this PR and stop Dependabot creating any more for this minor version (unless you reopen the PR or upgrade to it yourself)
@dependabot ignore this dependency will close this PR and stop Dependabot creating any more for this dependency (unless you reopen the PR or upgrade to it yourself)",2,2
988,2020-07-10T00:02:12Z,2020-07-10T03:22:46Z,2020-07-10T03:22:46Z,2,61,68,"Bumps start-server-and-test from 1.11.0 to 1.11.1.

Release notes
Sourced from start-server-and-test's releases.

v1.11.1
1.11.1 (2020-07-09)
Bug Fixes

update dependency wait-on to v5 (#257) (885a60b), closes #269




Commits

885a60b fix: update dependency wait-on to v5 (#257)
b5d6cb4 name action job
77c490a add github actions badge to readme
2c16fde set up semantic release for #270
e5789e2 add github actions for #270
269553a Note for yarn users in readme (#256)
See full diff in compare view




Dependabot will resolve any conflicts with this PR as long as you don't alter it yourself. You can also trigger a rebase manually by commenting @dependabot rebase.


Dependabot commands and options

You can trigger Dependabot actions by commenting on this PR:

@dependabot rebase will rebase this PR
@dependabot recreate will recreate this PR, overwriting any edits that have been made to it
@dependabot merge will merge this PR after your CI passes on it
@dependabot squash and merge will squash and merge this PR after your CI passes on it
@dependabot cancel merge will cancel a previously requested merge and block automerging
@dependabot reopen will reopen this PR if it is closed
@dependabot close will close this PR and stop Dependabot recreating it. You can achieve the same result by closing it manually
@dependabot ignore this major version will close this PR and stop Dependabot creating any more for this major version (unless you reopen the PR or upgrade to it yourself)
@dependabot ignore this minor version will close this PR and stop Dependabot creating any more for this minor version (unless you reopen the PR or upgrade to it yourself)
@dependabot ignore this dependency will close this PR and stop Dependabot creating any more for this dependency (unless you reopen the PR or upgrade to it yourself)",2,1
989,2020-07-10T00:02:49Z,2020-07-10T03:29:19Z,2020-07-10T03:29:19Z,2,87,87,"Bumps firebase from 7.15.5 to 7.16.0.

Commits

2afbd74 Update package.json
369dc26 Version Packages (#3357)
989cb75 publish packages publicly (#3368)
f8d1b3d Misc fixes for tree-shakeable API (#3358)
bb74083 clear failAfter timeout after request resolves (#3330)
26767cd Misc fixes for firestore-exp API definition (#3359)
064cf2e Make UserDataReader tree-shakeable (#3333)
c7aa053 Tree-Shakeable Mutations (#3329)
469c8bd Fix FCM rxjs Incompatibility  (#3221)
ee1892d Add Foreground Message Send/Receive Integration Tests (#3216)
Additional commits viewable in compare view




Dependabot will resolve any conflicts with this PR as long as you don't alter it yourself. You can also trigger a rebase manually by commenting @dependabot rebase.


Dependabot commands and options

You can trigger Dependabot actions by commenting on this PR:

@dependabot rebase will rebase this PR
@dependabot recreate will recreate this PR, overwriting any edits that have been made to it
@dependabot merge will merge this PR after your CI passes on it
@dependabot squash and merge will squash and merge this PR after your CI passes on it
@dependabot cancel merge will cancel a previously requested merge and block automerging
@dependabot reopen will reopen this PR if it is closed
@dependabot close will close this PR and stop Dependabot recreating it. You can achieve the same result by closing it manually
@dependabot ignore this major version will close this PR and stop Dependabot creating any more for this major version (unless you reopen the PR or upgrade to it yourself)
@dependabot ignore this minor version will close this PR and stop Dependabot creating any more for this minor version (unless you reopen the PR or upgrade to it yourself)
@dependabot ignore this dependency will close this PR and stop Dependabot creating any more for this dependency (unless you reopen the PR or upgrade to it yourself)",2,2
992,2020-07-15T00:05:05Z,2020-07-15T16:43:11Z,2020-07-15T16:43:12Z,2,8,8,"Bumps @nuxtjs/toast from 3.3.0 to 3.3.1.

Commits

c5e4dd9 Publish
4994e83 chore(deps): bump acorn from 7.1.0 to 7.3.1 (#368)
1e5c169 chore(deps): update all non-major dependencies (#352)
a8cfd3c chore(deps): update dependency chalk to v4 (#356)
a08b725 feat(yandex-metrika): use new version of yandex metrics code (#363)
572dc63 docs(toast): typescript support  (#366)
2ff64db chore(deps): update dependency lru-cache to v6 (#367)
81716cc feat(bulma): update to v0.9.0 (#361)
71cf90e Publish
7a126cd chore: remove google-tag-manager and font-awesome
Additional commits viewable in compare view




Dependabot will resolve any conflicts with this PR as long as you don't alter it yourself. You can also trigger a rebase manually by commenting @dependabot rebase.


Dependabot commands and options

You can trigger Dependabot actions by commenting on this PR:

@dependabot rebase will rebase this PR
@dependabot recreate will recreate this PR, overwriting any edits that have been made to it
@dependabot merge will merge this PR after your CI passes on it
@dependabot squash and merge will squash and merge this PR after your CI passes on it
@dependabot cancel merge will cancel a previously requested merge and block automerging
@dependabot reopen will reopen this PR if it is closed
@dependabot close will close this PR and stop Dependabot recreating it. You can achieve the same result by closing it manually
@dependabot ignore this major version will close this PR and stop Dependabot creating any more for this major version (unless you reopen the PR or upgrade to it yourself)
@dependabot ignore this minor version will close this PR and stop Dependabot creating any more for this minor version (unless you reopen the PR or upgrade to it yourself)
@dependabot ignore this dependency will close this PR and stop Dependabot creating any more for this dependency (unless you reopen the PR or upgrade to it yourself)",2,3
993,2020-07-15T13:02:52Z,2020-07-15T17:29:29Z,2020-07-15T17:29:29Z,1,1,1,replaceWithJSON function used wrong commit name.,3,4
995,2020-07-15T18:14:26Z,2020-07-15T21:17:41Z,2020-07-15T21:17:41Z,1,10,4,This PR fixes #994,3,1
1004,2020-07-18T11:21:43Z,2020-07-18T12:26:13Z,2020-07-18T12:26:13Z,6,325,279,"Collections section in right sidebar
Import collection to generate documentation",2,3
1008,2020-07-21T03:56:25Z,2020-07-21T10:36:47Z,2020-07-21T10:36:47Z,4,16,5,"This PR tries to fix some of the bugs related to issue #994
It mostly fixes crashes caused by the proxy error and fixes the issue with the Unexpected token during JSON parsing.",4,3
1018,2020-07-24T00:04:50Z,2020-07-24T01:47:03Z,2020-07-24T01:47:03Z,2,18,18,"Bumps firebase from 7.16.1 to 7.17.0.

Commits

3f579a4 Version Packages (#3449)
eb44f4a New Query API (#3390)
cf8696e Remove MultiTabSyncEngine (#3442)
8396405 Remove Storage AuthWrapper layer (#3399)
7d5678b Update exp docgen script and add functions-exp docs (#3412)
4aa169b Remove debugAsserts from Node builds (#3405)
f0de245 Remove MultiTabLocalStore (#3436)
82e793f deleteApp() (#3439)
d434118 Add ReactNative and Browser builds (Lite/Exp) (#3400)
ee33ebf Add Storage Integration tests (#3414)
Additional commits viewable in compare view




Dependabot will resolve any conflicts with this PR as long as you don't alter it yourself. You can also trigger a rebase manually by commenting @dependabot rebase.


Dependabot commands and options

You can trigger Dependabot actions by commenting on this PR:

@dependabot rebase will rebase this PR
@dependabot recreate will recreate this PR, overwriting any edits that have been made to it
@dependabot merge will merge this PR after your CI passes on it
@dependabot squash and merge will squash and merge this PR after your CI passes on it
@dependabot cancel merge will cancel a previously requested merge and block automerging
@dependabot reopen will reopen this PR if it is closed
@dependabot close will close this PR and stop Dependabot recreating it. You can achieve the same result by closing it manually
@dependabot ignore this major version will close this PR and stop Dependabot creating any more for this major version (unless you reopen the PR or upgrade to it yourself)
@dependabot ignore this minor version will close this PR and stop Dependabot creating any more for this minor version (unless you reopen the PR or upgrade to it yourself)
@dependabot ignore this dependency will close this PR and stop Dependabot creating any more for this dependency (unless you reopen the PR or upgrade to it yourself)",2,1
1019,2020-07-24T00:05:27Z,2020-07-24T01:54:39Z,2020-07-24T01:54:39Z,2,8,8,"Bumps @nuxtjs/gtm from 2.3.0 to 2.3.2.

Release notes
Sourced from @nuxtjs/gtm's releases.

v2.3.2
Bug Fixes

plugin: load SSR events before container loaded (#51) (498f9bd)

v2.3.1
Bug Fixes

plugin: find head script (#59) (d9deea9)




Changelog
Sourced from @nuxtjs/gtm's changelog.

2.3.2 (2020-07-23)
Bug Fixes

plugin: load SSR events before container loaded (#51) (498f9bd)

2.3.1 (2020-07-23)
Bug Fixes

plugin: find head script (#59) (d9deea9)




Commits

35d392b chore(release): 2.3.2
498f9bd fix(plugin): load SSR events before container loaded (#51)
4894d7c chore(release): 2.3.1
4d4c65a chore(deps): update dependency chalk to ^4.1.0 (#40)
4fb7d00 docs(setup): specify as a runtime module (#57)
d9deea9 fix(plugin): find head script (#59)
See full diff in compare view




Dependabot will resolve any conflicts with this PR as long as you don't alter it yourself. You can also trigger a rebase manually by commenting @dependabot rebase.


Dependabot commands and options

You can trigger Dependabot actions by commenting on this PR:

@dependabot rebase will rebase this PR
@dependabot recreate will recreate this PR, overwriting any edits that have been made to it
@dependabot merge will merge this PR after your CI passes on it
@dependabot squash and merge will squash and merge this PR after your CI passes on it
@dependabot cancel merge will cancel a previously requested merge and block automerging
@dependabot reopen will reopen this PR if it is closed
@dependabot close will close this PR and stop Dependabot recreating it. You can achieve the same result by closing it manually
@dependabot ignore this major version will close this PR and stop Dependabot creating any more for this major version (unless you reopen the PR or upgrade to it yourself)
@dependabot ignore this minor version will close this PR and stop Dependabot creating any more for this minor version (unless you reopen the PR or upgrade to it yourself)
@dependabot ignore this dependency will close this PR and stop Dependabot creating any more for this dependency (unless you reopen the PR or upgrade to it yourself)",2,2
1026,2020-07-27T00:06:35Z,2020-07-27T01:14:47Z,2020-07-27T01:14:47Z,2,75,75,"Bumps firebase from 7.17.0 to 7.17.1.

Commits

aba1804 Version Packages (#3473)
1d7ee96 Update yarn.lock (#3475)
a87676b Util version bump (#3472)
18e5dea Add Browser tests for Lite and Exp (#3448)
e50be1c Merge branch 'release' into master
e117354 Remove duplicate test run (#3459)
7913ae9 Update Lite tests with Query API v2 (#3446)
9788c43 Add new build rule for gendeps script (#3440)
2ea7c63 build app-exp for release, so firestore test works (#3456)
75b6b31 Don't log Cancelled warning when strem is closed (#3450)
Additional commits viewable in compare view




Dependabot will resolve any conflicts with this PR as long as you don't alter it yourself. You can also trigger a rebase manually by commenting @dependabot rebase.


Dependabot commands and options

You can trigger Dependabot actions by commenting on this PR:

@dependabot rebase will rebase this PR
@dependabot recreate will recreate this PR, overwriting any edits that have been made to it
@dependabot merge will merge this PR after your CI passes on it
@dependabot squash and merge will squash and merge this PR after your CI passes on it
@dependabot cancel merge will cancel a previously requested merge and block automerging
@dependabot reopen will reopen this PR if it is closed
@dependabot close will close this PR and stop Dependabot recreating it. You can achieve the same result by closing it manually
@dependabot ignore this major version will close this PR and stop Dependabot creating any more for this major version (unless you reopen the PR or upgrade to it yourself)
@dependabot ignore this minor version will close this PR and stop Dependabot creating any more for this minor version (unless you reopen the PR or upgrade to it yourself)
@dependabot ignore this dependency will close this PR and stop Dependabot creating any more for this dependency (unless you reopen the PR or upgrade to it yourself)",2,1
1039,2020-08-01T02:11:53Z,2020-08-01T03:22:01Z,2020-08-01T03:22:01Z,2,4,4,"Bumps eslint from 7.5.0 to 7.6.0.

Release notes
Sourced from eslint's releases.

v7.6.0

ecb2b73 Update: require meta for fixable rules in RuleTester (refs #13349) (#13489) (Milos Djermanovic)
6fb4edd Docs: fix broken links in developer guide (#13518) (Sam Chen)
318fe10 Fix: Do not output undefined as line and column when it's unavailable (#13519) (haya14busa)
493b5b4 Sponsors: Sync README with website (ESLint Jenkins)
f100143 Sponsors: Sync README with website (ESLint Jenkins)
16b10fe Fix: Update the chatroom link to go directly to help channel (#13536) (Nicholas C. Zakas)
f937eb9 Sponsors: Sync README with website (ESLint Jenkins)
e71e298 Update: Change no-duplicate-case to comparing tokens (fixes #13485) (#13494) (Yosuke Ota)
6c4aea4 Docs: add ECMAScript 2020 to README (#13510) (Milos Djermanovic)




Changelog
Sourced from eslint's changelog.

v7.6.0 - July 31, 2020

ecb2b73 Update: require meta for fixable rules in RuleTester (refs #13349) (#13489) (Milos Djermanovic)
6fb4edd Docs: fix broken links in developer guide (#13518) (Sam Chen)
318fe10 Fix: Do not output undefined as line and column when it's unavailable (#13519) (haya14busa)
493b5b4 Sponsors: Sync README with website (ESLint Jenkins)
f100143 Sponsors: Sync README with website (ESLint Jenkins)
16b10fe Fix: Update the chatroom link to go directly to help channel (#13536) (Nicholas C. Zakas)
f937eb9 Sponsors: Sync README with website (ESLint Jenkins)
e71e298 Update: Change no-duplicate-case to comparing tokens (fixes #13485) (#13494) (Yosuke Ota)
6c4aea4 Docs: add ECMAScript 2020 to README (#13510) (Milos Djermanovic)




Commits

e8f5289 7.6.0
bc58a34 Build: changelog update for 7.6.0
ecb2b73 Update: require meta for fixable rules in RuleTester (refs #13349) (#13489)
6fb4edd Docs: fix broken links in developer guide (#13518)
318fe10 Fix: Do not output undefined as line and column when it's unavailable (#13519)
493b5b4 Sponsors: Sync README with website
f100143 Sponsors: Sync README with website
16b10fe Fix: Update the chatroom link to go directly to help channel (#13536)
f937eb9 Sponsors: Sync README with website
e71e298 Update: Change no-duplicate-case to comparing tokens (fixes #13485) (#13494)
Additional commits viewable in compare view




Dependabot will resolve any conflicts with this PR as long as you don't alter it yourself. You can also trigger a rebase manually by commenting @dependabot rebase.


Dependabot commands and options

You can trigger Dependabot actions by commenting on this PR:

@dependabot rebase will rebase this PR
@dependabot recreate will recreate this PR, overwriting any edits that have been made to it
@dependabot merge will merge this PR after your CI passes on it
@dependabot squash and merge will squash and merge this PR after your CI passes on it
@dependabot cancel merge will cancel a previously requested merge and block automerging
@dependabot reopen will reopen this PR if it is closed
@dependabot close will close this PR and stop Dependabot recreating it. You can achieve the same result by closing it manually
@dependabot ignore this major version will close this PR and stop Dependabot creating any more for this major version (unless you reopen the PR or upgrade to it yourself)
@dependabot ignore this minor version will close this PR and stop Dependabot creating any more for this minor version (unless you reopen the PR or upgrade to it yourself)
@dependabot ignore this dependency will close this PR and stop Dependabot creating any more for this dependency (unless you reopen the PR or upgrade to it yourself)",2,2
1040,2020-08-02T15:52:24Z,2020-08-02T17:20:40Z,2020-08-02T17:20:40Z,4,167,17,This PR intends to add basic syntax linting for JavaScript code (Pre-req scripts and Test scripts) with some help from Esprima.,3,2
1050,2020-08-06T00:07:13Z,2020-08-06T02:46:59Z,2020-08-06T02:46:59Z,2,12,6,"Bumps sass-loader from 9.0.2 to 9.0.3.

Release notes
Sourced from sass-loader's releases.

v9.0.3
9.0.3 (2020-08-05)
Bug Fixes

resolution algorithm (#875) (ea73cfa)




Changelog
Sourced from sass-loader's changelog.

9.0.3 (2020-08-05)
Bug Fixes

resolution algorithm (#875) (ea73cfa)




Commits

d873b15 chore(release): 9.0.3
a255a9c refactor: code (#877)
38d4fc1 chore(deps): update (#876)
ea73cfa fix: resolution algorithm (#875)
c6d56e4 chore(deps-dev): bump standard-version
734444e chore(deps): bump lodash from 4.17.15 to 4.17.19 (#869)
See full diff in compare view




Dependabot will resolve any conflicts with this PR as long as you don't alter it yourself. You can also trigger a rebase manually by commenting @dependabot rebase.


Dependabot commands and options

You can trigger Dependabot actions by commenting on this PR:

@dependabot rebase will rebase this PR
@dependabot recreate will recreate this PR, overwriting any edits that have been made to it
@dependabot merge will merge this PR after your CI passes on it
@dependabot squash and merge will squash and merge this PR after your CI passes on it
@dependabot cancel merge will cancel a previously requested merge and block automerging
@dependabot reopen will reopen this PR if it is closed
@dependabot close will close this PR and stop Dependabot recreating it. You can achieve the same result by closing it manually
@dependabot ignore this major version will close this PR and stop Dependabot creating any more for this major version (unless you reopen the PR or upgrade to it yourself)
@dependabot ignore this minor version will close this PR and stop Dependabot creating any more for this minor version (unless you reopen the PR or upgrade to it yourself)
@dependabot ignore this dependency will close this PR and stop Dependabot creating any more for this dependency (unless you reopen the PR or upgrade to it yourself)",2,2
1051,2020-08-06T00:08:14Z,2020-08-06T02:38:15Z,2020-08-06T02:38:15Z,2,18,18,"Bumps @nuxtjs/axios from 5.12.0 to 5.12.1.

Release notes
Sourced from @nuxtjs/axios's releases.

v5.12.1
Bug Fixes

plugin: hide progress-bar on cancelled requests (#398) (2061721)




Changelog
Sourced from @nuxtjs/axios's changelog.

5.12.1 (2020-08-05)
Bug Fixes

plugin: hide progress-bar on cancelled requests (#398) (2061721)




Commits

f54490b chore(release): 5.12.1
e416654 chore(deps): update all dependencies
2061721 fix(plugin): hide progress-bar on cancelled requests (#398)
See full diff in compare view




Dependabot will resolve any conflicts with this PR as long as you don't alter it yourself. You can also trigger a rebase manually by commenting @dependabot rebase.


Dependabot commands and options

You can trigger Dependabot actions by commenting on this PR:

@dependabot rebase will rebase this PR
@dependabot recreate will recreate this PR, overwriting any edits that have been made to it
@dependabot merge will merge this PR after your CI passes on it
@dependabot squash and merge will squash and merge this PR after your CI passes on it
@dependabot cancel merge will cancel a previously requested merge and block automerging
@dependabot reopen will reopen this PR if it is closed
@dependabot close will close this PR and stop Dependabot recreating it. You can achieve the same result by closing it manually
@dependabot ignore this major version will close this PR and stop Dependabot creating any more for this major version (unless you reopen the PR or upgrade to it yourself)
@dependabot ignore this minor version will close this PR and stop Dependabot creating any more for this minor version (unless you reopen the PR or upgrade to it yourself)
@dependabot ignore this dependency will close this PR and stop Dependabot creating any more for this dependency (unless you reopen the PR or upgrade to it yourself)",2,1
1053,2020-08-06T19:00:21Z,2020-08-07T01:15:24Z,2020-08-07T01:15:24Z,2,14,0,"This PR intends to add text which reports the installed extension version (if present). Really useful for debugging purposes.
There are new translation entries in this PR.",3,1
1054,2020-08-07T00:06:04Z,2020-08-07T02:12:55Z,2020-08-07T02:12:55Z,2,17,17,"Bumps graphql-language-service-interface from 2.4.0 to 2.4.1.

Release notes
Sourced from graphql-language-service-interface's releases.

graphql-language-service-interface@2.4.1
2.4.1 (2020-08-06)
Bug Fixes

regression for variable def completion #1622 (#1624) (4f62a8f)




Commits

0fc7c7c chore(release): publish
78af25b chore: resolve example versions, publish fix
2fcd9e8 chore: drop IE support, remove regenerator runtime (#1628)
21af822 improvement: completion for defined variables (#1627)
4f62a8f fix: regression for variable def completion #1622 (#1624)
1b8fe31 docs: address #1609 issue
4912fad chore: fix typedocs link (#1603)
6507a35 ci: fix netlify master build, restore docs links (#1602)
adb998e ci: reintroduce docs build (#1585)
fd14fa0 docs: fix status badge
Additional commits viewable in compare view




Dependabot will resolve any conflicts with this PR as long as you don't alter it yourself. You can also trigger a rebase manually by commenting @dependabot rebase.


Dependabot commands and options

You can trigger Dependabot actions by commenting on this PR:

@dependabot rebase will rebase this PR
@dependabot recreate will recreate this PR, overwriting any edits that have been made to it
@dependabot merge will merge this PR after your CI passes on it
@dependabot squash and merge will squash and merge this PR after your CI passes on it
@dependabot cancel merge will cancel a previously requested merge and block automerging
@dependabot reopen will reopen this PR if it is closed
@dependabot close will close this PR and stop Dependabot recreating it. You can achieve the same result by closing it manually
@dependabot ignore this major version will close this PR and stop Dependabot creating any more for this major version (unless you reopen the PR or upgrade to it yourself)
@dependabot ignore this minor version will close this PR and stop Dependabot creating any more for this minor version (unless you reopen the PR or upgrade to it yourself)
@dependabot ignore this dependency will close this PR and stop Dependabot creating any more for this dependency (unless you reopen the PR or upgrade to it yourself)",2,2
1055,2020-08-07T00:07:31Z,2020-08-07T02:07:04Z,2020-08-07T02:07:04Z,2,24,23,"Bumps firebase from 7.17.1 to 7.17.2.

Commits

e1b3d9d Version Packages (#3501)
7f9b3d9 Stop using WebChannelConnection in Lite SDK (#3482)
2fa0353 Update all non-major dependencies (#3520)
cf9dd92 add IS_NOT_NULL and IS_NOT_NAN (#3533)
9c13104 Remove TransactionRunner when not used (#3539)
0966416 Remove FieldFitler instantiations (#3540)
434c110 Fix bug in terminate() (#3532)
2bc2621 add not equal proto (#3528)
458f8b7 Undo prettier for generated source (#3518)
8a8e60a LocalStore-only queries (#3508)
Additional commits viewable in compare view




Dependabot will resolve any conflicts with this PR as long as you don't alter it yourself. You can also trigger a rebase manually by commenting @dependabot rebase.


Dependabot commands and options

You can trigger Dependabot actions by commenting on this PR:

@dependabot rebase will rebase this PR
@dependabot recreate will recreate this PR, overwriting any edits that have been made to it
@dependabot merge will merge this PR after your CI passes on it
@dependabot squash and merge will squash and merge this PR after your CI passes on it
@dependabot cancel merge will cancel a previously requested merge and block automerging
@dependabot reopen will reopen this PR if it is closed
@dependabot close will close this PR and stop Dependabot recreating it. You can achieve the same result by closing it manually
@dependabot ignore this major version will close this PR and stop Dependabot creating any more for this major version (unless you reopen the PR or upgrade to it yourself)
@dependabot ignore this minor version will close this PR and stop Dependabot creating any more for this minor version (unless you reopen the PR or upgrade to it yourself)
@dependabot ignore this dependency will close this PR and stop Dependabot creating any more for this dependency (unless you reopen the PR or upgrade to it yourself)",2,2
1066,2020-08-11T01:13:46Z,2020-08-11T03:09:17Z,2020-08-11T03:09:17Z,1,6,0,"Hi,
I have added a few CSS to fix the broken placement of Tick Icons in Settings.
This PR fixes #1057
Below are the changes, I have implemented:
CSS for the parent element of tick icon:
   position:relative
CSS for the tick icon to place it in the center:
  position:absolute;
  margin: auto;
  top: 0;
  bottom: 0;
  left: 0;
  right: 0;",4,3
